------------------------------------------
|Sort criteria |Ascdg|Descending|Subtotal|
|----------------------------------------|
|Sales document|  X  |          |   X    |
|Item (SD)     |  X  |          |        |
------------------------------------------
---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    4,312|
---------------------------
27.12.2019                                                            Open Orders Report                                                                2
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|6020247|PM_ACTION_REQ_MIL |                                        |2000|TAMPA MICROWAVE LLC                |     10 |20.02.2020|20.02.2020|   11,408.00 |
|6020247|POPW-RES3000-01M  |                                        |2000|TAMPA MICROWAVE LLC                |      1 |20.02.2020|20.02.2020|    4,738.00 |
|6020248|CA3D1L24C1A       |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |31.12.2019|22.06.2020|    1,997.00 |
|6020249|RCONRARUSB-EC     |                                        |1800|DUALOS LLC                         |      6 |10.01.2020|10.01.2020|      225.00 |
|6020249|RAR-USB-0404JW    |                                        |1800|DUALOS LLC                         |      6 |24.01.2020|24.01.2020|    3,420.00 |
|6020249|1400-119          |                                        |1800|DUALOS LLC                         |      6 |24.01.2020|24.01.2020|        0.00 |
|6020249|2RAR-USB-0404JW   |                                        |1800|DUALOS LLC                         |      6 |24.01.2020|24.01.2020|        0.00 |
|6020252|VPXC3BIT-1M       |                                        |2000|VME Tech, Inc.                     |      1 |13.12.2019|02.01.2020|    3,764.00 |
|6020253|PMC942RC          |                                        |1100|ABACO SYSTEMS LTD                  |      5 |24.12.2019|31.01.2020|    1,002.63 |
|6020255|QPM-1553-G2-2MWQ01|                                        |1800|DATA WEST                          |     16 |07.02.2020|07.02.2020|    8,284.00 |
|6020255|2QPM-1553-G22MWQ01|2QPM-1553-G2-2MWQ01                     |1800|DATA WEST                          |     16 |07.02.2020|07.02.2020|        0.00 |
|6020255|1400-003          |                                        |1800|DATA WEST                          |     16 |07.02.2020|07.02.2020|        0.00 |
|6020255|2220-004          |                                        |1800|DATA WEST                          |     16 |07.02.2020|07.02.2020|        0.00 |
|6020256|42G1014-0002      |                                        |1100|GDCA, INC                          |    788 |10.01.2020|          |        0.95 |
|6020256|42G8321-0002      |                                        |1100|GDCA, INC                          |     45 |10.01.2020|          |       11.02 |
|6020256|42G4500-0022      |                                        |1100|GDCA, INC                          |     85 |10.01.2020|          |        1.30 |
|6020256|328-250570-000    |                                        |1100|GDCA, INC                          |    200 |10.01.2020|          |        0.11 |
|6020256|324-9320003122-100|                                        |1100|GDCA, INC                          |     30 |10.01.2020|          |        0.74 |
|6020257|SBC329            |                                        |2000|TEVET LLC                          |      2 |22.04.2020|          |    7,190.00 |
|6020257|NVP2000-00001     |NVP2000-19027201ABAC                    |1100|TEVET LLC                          |      1 |22.04.2020|          |    6,195.00 |
|6020257|322-00001-000     |322-19027201ABAC-000                    |1100|TEVET LLC                          |      1 |22.04.2020|          |        0.00 |
|6020257|SCVPX3U-3C        |                                        |2000|TEVET LLC                          |      1 |22.04.2020|          |    4,630.00 |
|6020257|VPX3UX301         |                                        |2000|TEVET LLC                          |      1 |22.04.2020|          |      827.00 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               71
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6020257|SCVPX3U-7C        |                                        |2000|TEVET LLC                          |      1 |22.04.2020|          |    9,069.00 |
|6020259|XVR16-14210000    |                                        |1100|TEVET LLC                          |      8 |15.05.2020|01.06.2020|    5,495.00 |
|6020259|M007876R-14210000 |350-9300007876-14210000                 |1100|TEVET LLC                          |      8 |15.05.2020|01.06.2020|        0.00 |
|6020259|385-9300000164-000|                                        |1100|TEVET LLC                          |      8 |15.05.2020|01.06.2020|        0.00 |
|6020259|390-9300000028-003|                                        |1100|TEVET LLC                          |      8 |15.05.2020|01.06.2020|        0.00 |
|6020261|314-9300000652-002|                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      9 |16.01.2020|          |       20.45 |
|6020261|328-250066-000    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      6 |16.01.2020|          |       15.00 |
|6020261|805595-204        |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |    2,850.00 |
|6020261|350-805595-204    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|360-010008-502    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|328-250066-000    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|328-250546-000    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      4 |16.01.2020|          |        0.00 |
|6020261|805595-217        |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |    2,850.00 |
|6020261|350-805595-217    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|360-010008-502    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|328-250066-000    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020261|328-250546-000    |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      4 |16.01.2020|          |        0.00 |
|6020261|9367855565-110000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      7 |16.01.2020|          |    1,850.00 |
|6020261|S67855565R-110000 |332-9367855565-110000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      7 |16.01.2020|          |        0.00 |
|6020261|9367855565-210000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      3 |16.01.2020|          |    1,850.00 |
|6020261|S67855565R-210000 |332-9367855565-210000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      3 |16.01.2020|          |        0.00 |
|6020261|PCIE-5565PIO-0007 |PCIE-5565PIORC-100A00                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      7 |16.01.2020|          |    2,010.98 |
|6020261|M067875565R-100100|350-9367875565-100100                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      7 |16.01.2020|          |        0.00 |
|6020261|314-9300000652-002|                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      7 |16.01.2020|          |        0.00 |
|6020261|9300875565-100000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |     15 |16.01.2020|          |    2,010.00 |
|6020261|M000875565R-100000|350-9300875565-100000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |     15 |16.01.2020|          |        0.00 |
|6020261|9300875565-200000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      3 |16.01.2020|          |    2,010.00 |
|6020261|M000875565R-200000|350-9300875565-200000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      3 |16.01.2020|          |        0.00 |
|6020261|9367755565-210000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      2 |16.01.2020|          |    1,775.10 |
|6020261|S67755565R-210000 |332-9367755565-210000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |      2 |16.01.2020|          |        0.00 |
|6020261|015565-110000     |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |    2,900.00 |
|6020261|332-015565-110000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |      1 |16.01.2020|          |        0.00 |
|6020262|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |18.03.2020|          |    9,338.00 |
|6020263|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |25.03.2020|          |    9,338.00 |
|6020264|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      6 |01.04.2020|          |    9,338.00 |
|6020265|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      5 |09.04.2020|          |    9,338.00 |
|6020266|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |     10 |15.04.2020|          |    9,338.00 |
|6020267|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      5 |29.04.2020|          |    9,338.00 |
|6020268|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |06.05.2020|          |    9,338.00 |
|6020269|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      5 |18.05.2020|          |    9,338.00 |
|6020270|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      6 |27.05.2020|          |    9,338.00 |
|6020271|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |03.06.2020|          |    9,338.00 |
|6020272|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      5 |17.06.2020|          |    9,338.00 |
|6020273|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      8 |24.06.2020|          |    9,338.00 |
|6020274|SBC329-5RF        |                                        |2000|TEVET LLC                          |     20 |27.01.2021|          |    8,284.26 |
|6020274|SBC329-5RF        |                                        |2000|TEVET LLC                          |     20 |20.11.2020|          |    8,284.26 |
|6020275|AXISLIB-AVX-01R   |                                        |2000|HARRIS CORPORATION                 |      4 |20.12.2019|          |      169.00 |
|6020276|SL4T-GVC1001-01M  |                                        |2000|LEIDOS                             |      1 |03.01.2020|          |    1,250.00 |
|6020276|GVC1001-91        |                                        |2000|LEIDOS                             |      1 |03.01.2020|          |   15,395.00 |
|6020276|GVC1001C3-91      |                                        |2000|LEIDOS                             |      1 |03.01.2020|          |    3,295.00 |
|6020276|FREIGHT-2000      |                                        |2000|LEIDOS                             |      1 |03.01.2020|          |       20.00 |
|6020279|317-000170-000    |                                        |1100|GDCA, INC                          |      5 |06.12.2019|          |        9.02 |
|6020279|317-000171-000    |                                        |1100|GDCA, INC                          |      5 |06.12.2019|          |        9.02 |
|6020279|324-000193-100    |                                        |1100|GDCA, INC                          |     10 |06.12.2019|          |        1.00 |
|6020279|324-000194-100    |                                        |1100|GDCA, INC                          |     10 |06.12.2019|          |        1.00 |
|6020280|FMC120-CAAN       |FMC120-2-1-2-1                          |1700|STANFORD UNIVERSITY                |      1 |19.11.2019|31.12.2019|    9,875.00 |
|6020280|BSP-ZCU102-L-S0000|BSP-ZCU102-FMC120-ETH-LX-V-AXI          |1700|STANFORD UNIVERSITY                |      1 |19.11.2019|31.12.2019|    2,000.00 |
|6020281|FMC110-CNAN       |FMC110-2-1-1-1                          |1700|ABACO SYSTEMS LTD                  |      3 |27.03.2020|27.03.2020|    4,396.00 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               72
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6020282|A59001097         |                                        |1100|Foundation Technology Ltd          |     10 |24.12.2019|          |       13.00 |
|6020283|VPX3UX300         |                                        |2000|BAE Systems                        |      2 |04.03.2020|          |      827.00 |
|6020283|C-CBL000118-001   |                                        |2000|BAE Systems                        |      2 |22.01.2020|22.01.2020|      201.00 |
|6020284|V7668A-1310B0     |                                        |1100|Jabil Circuit, SDN BHD             |      3 |14.04.2020|14.04.2020|    2,830.00 |
|6020284|M107668R-131020   |350-9310007668-131020                   |1100|Jabil Circuit, SDN BHD             |      3 |14.04.2020|14.04.2020|        0.00 |
|6020286|V7668A-132L00W03  |                                        |1100|Jabil Circuit, SDN BHD             |      1 |14.04.2020|14.04.2020|    2,550.00 |
|6020286|M107668R-132100W03|350-9310007668-132100W03                |1100|Jabil Circuit, SDN BHD             |      1 |14.04.2020|14.04.2020|        0.00 |
|6020287|V7668A-131000     |                                        |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|    2,290.00 |
|6020287|M107668R-131000   |350-9310007668-131000                   |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|        0.00 |
|6020288|BT3-USB-MON       |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |    1,966.50 |
|6020288|1500-106          |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|BT-1553-BM        |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|2R15-USB-MON      |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|1400-003          |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|BT3-USB-MON       |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |    1,966.50 |
|6020288|1500-106          |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|BT-1553-BM        |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|2R15-USB-MON      |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|1400-003          |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|BT3-USB-MON       |                                        |1800|DUALOS LLC                         |      4 |03.02.2020|          |    1,966.50 |
|6020288|1500-106          |                                        |1800|DUALOS LLC                         |      4 |03.02.2020|          |        0.00 |
|6020288|BT-1553-BM        |                                        |1800|DUALOS LLC                         |      4 |03.02.2020|          |        0.00 |
|6020288|2R15-USB-MON      |                                        |1800|DUALOS LLC                         |      4 |03.02.2020|          |        0.00 |
|6020288|1400-003          |                                        |1800|DUALOS LLC                         |      4 |03.02.2020|          |        0.00 |
|6020288|BT3-USB-MON       |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |    1,966.50 |
|6020288|1500-106          |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|BT-1553-BM        |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|2R15-USB-MON      |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|1400-003          |                                        |1800|DUALOS LLC                         |      1 |03.02.2020|          |        0.00 |
|6020288|BT3-USB-MON       |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |    1,966.50 |
|6020288|1500-106          |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|BT-1553-BM        |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|2R15-USB-MON      |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020288|1400-003          |                                        |1800|DUALOS LLC                         |      2 |03.02.2020|          |        0.00 |
|6020289|RAR-PCIE-1616     |                                        |1800|ROCKWELL COLLINS                   |      2 |17.01.2020|06.03.2020|    5,586.00 |
|6020289|1500-101          |                                        |1800|ROCKWELL COLLINS                   |      2 |17.01.2020|06.03.2020|        0.00 |
|6020289|2RAR-PCIE-1616    |                                        |1800|ROCKWELL COLLINS                   |      2 |17.01.2020|06.03.2020|        0.00 |
|6020289|1400-062          |                                        |1800|ROCKWELL COLLINS                   |      2 |17.01.2020|06.03.2020|        0.00 |
|6020290|V7668A-132L00W03  |                                        |1100|Jabil Circuit, SDN BHD             |     50 |14.04.2020|14.04.2020|    2,550.00 |
|6020290|M107668R-132100W03|350-9310007668-132100W03                |1100|Jabil Circuit, SDN BHD             |     50 |14.04.2020|14.04.2020|        0.00 |
|6020291|V7668A-132L00W03  |                                        |1100|Jabil Circuit, SDN BHD             |      5 |14.04.2020|14.04.2020|    2,550.00 |
|6020291|M107668R-132100W03|350-9310007668-132100W03                |1100|Jabil Circuit, SDN BHD             |      5 |14.04.2020|14.04.2020|        0.00 |
|6020292|V7668A-131000     |                                        |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|    2,290.00 |
|6020292|M107668R-131000   |350-9310007668-131000                   |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|        0.00 |
|6020293|V7668A-131000     |                                        |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|    2,290.00 |
|6020293|M107668R-131000   |350-9310007668-131000                   |1100|Jabil Circuit, SDN BHD             |     40 |21.04.2020|21.04.2020|        0.00 |
|6020294|0090-08620        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |26.12.2019|          |    9,338.00 |
|6020294|0090-08620        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |10.01.2020|          |    9,338.00 |
|6020294|0090-08620        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |24.01.2020|          |    9,338.00 |
|6020294|0090-08620        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      2 |14.02.2020|          |    9,338.00 |
|6020296|SBC326            |                                        |2000|SIERRA NEVADA CORPORATION          |      8 |27.03.2020|          |   11,579.43 |
|6020296|SBC326            |                                        |2000|SIERRA NEVADA CORPORATION          |      4 |19.06.2020|          |   11,579.43 |
|6020296|SBC326            |                                        |2000|SIERRA NEVADA CORPORATION          |      8 |17.07.2020|          |   11,579.43 |
|6020296|SBC326            |                                        |2000|SIERRA NEVADA CORPORATION          |     20 |17.07.2020|          |   11,579.43 |
|6020296|RAR15X-1044MC     |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |   13,271.50 |
|6020296|2RAR15X-1044MC    |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |        0.00 |
|6020296|1400-118          |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |        0.00 |
|6020296|RAR15X-1044MC     |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |   13,271.50 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               73
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6020296|2RAR15X-1044MC    |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |        0.00 |
|6020296|1400-118          |                                        |1800|SIERRA NEVADA CORPORATION          |     10 |13.03.2020|          |        0.00 |
|6020297|FMC108-CCBN       |FMC108-2-2-2-1                          |1700|ABACO SYSTEMS LTD                  |      5 |18.12.2019|          |    3,593.10 |
|6020297|FMC108-CNANC012   |FMC108-2-1-1-1-C12                      |1700|ABACO SYSTEMS LTD                  |      5 |18.12.2019|          |    3,392.47 |
|6020298|NRE-ARF           |                                        |1700|L-3 Harris Inc.                    |      1 |02.09.2020|02.09.2020|  100,000.00 |
|6020298|NRE-ARF           |                                        |1700|L-3 Harris Inc.                    |      1 |15.01.2021|15.01.2021|  150,000.00 |
|6020299|920-100997-000    |                                        |1100|L-3 Harris Inc.                    |      3 |25.05.2020|          |   14,522.00 |
|6020300|FMC150-CAAN       |FMC150-2-1-1-1                          |1700|INTELLIGENT AUTOMATION INC.        |      2 |27.01.2020|27.01.2020|    2,195.00 |
|6020302|0090-08517        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |26.12.2019|21.02.2020|    1,844.42 |
|6020302|4-848909-CF000    |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |26.12.2019|21.02.2020|        0.00 |
|6020302|S-82004420        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |26.12.2019|21.02.2020|        0.00 |
|6020302|350-657326-330300J|                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |26.12.2019|21.02.2020|        0.00 |
|6020302|0090-08517        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |27.02.2020|06.03.2020|    1,844.42 |
|6020302|4-848909-CF000    |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |27.02.2020|06.03.2020|        0.00 |
|6020302|S-82004420        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |27.02.2020|06.03.2020|        0.00 |
|6020302|350-657326-330300J|                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |27.02.2020|06.03.2020|        0.00 |
|6020304|RCEI-830A-44NTB   |                                        |1800|GULFSTREAM AEROSPACE CORPORATION   |      1 |17.12.2019|          |    4,700.00 |
|6020304|1400-062          |                                        |1800|GULFSTREAM AEROSPACE CORPORATION   |      1 |17.12.2019|          |        0.00 |
|6020304|2RCEI-830A-44NTB  |                                        |1800|GULFSTREAM AEROSPACE CORPORATION   |      1 |17.12.2019|          |        0.00 |
|6020304|CEI-DL            |                                        |1800|GULFSTREAM AEROSPACE CORPORATION   |      1 |17.12.2019|          |    4,012.00 |
|6020304|RCONA615-10       |                                        |1800|GULFSTREAM AEROSPACE CORPORATION   |      1 |17.12.2019|          |      980.00 |
|6020305|0090-08620        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |31.12.2019|          |    9,338.00 |
|6020305|0090-08620        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |31.12.2019|          |    9,338.00 |
|6020305|0090-08620        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |06.02.2020|          |    9,338.00 |
|6020305|0090-08620        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |06.02.2020|          |    9,338.00 |
|6020305|0090-08620        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |06.02.2020|          |    9,338.00 |
|6020306|BT3-R15-USB-2M    |                                        |1800|BAE SYSTEMS CONTROLS               |      1 |30.12.2019|03.01.2020|   10,612.00 |
|6020306|1400-003          |                                        |1800|BAE SYSTEMS CONTROLS               |      1 |30.12.2019|03.01.2020|        0.00 |
|6020306|1500-099          |                                        |1800|BAE SYSTEMS CONTROLS               |      1 |30.12.2019|03.01.2020|        0.00 |
|6020306|2R15-USB-2M       |                                        |1800|BAE SYSTEMS CONTROLS               |      1 |30.12.2019|03.01.2020|        0.00 |
|6020306|BT-1553           |                                        |1800|BAE SYSTEMS CONTROLS               |      1 |30.12.2019|03.01.2020|        0.00 |
|6020307|CA3D1L24C1A       |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      5 |13.01.2020|29.06.2020|    1,997.00 |
|6020308|0090-08517        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |     10 |09.04.2020|30.04.2020|    1,844.42 |
|6020308|4-848909-CF000    |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |     10 |09.04.2020|30.04.2020|        0.00 |
|6020308|S-82004420        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |     10 |09.04.2020|30.04.2020|        0.00 |
|6020308|350-657326-330300J|                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |     10 |09.04.2020|30.04.2020|        0.00 |
|6020309|V7668A-132L00W04  |                                        |1100|LAM RESEARCH                       |      1 |27.12.2019|18.02.2020|    2,550.00 |
|6020309|M107668R-132100W04|350-9310007668-132100W04                |1100|LAM RESEARCH                       |      1 |27.12.2019|18.02.2020|        0.00 |
|6020310|M7844R-34300110W2 |350-9300657844-34300110W2               |1100|Abaco Systems Limited              |      1 |29.08.2019|          |        0.00 |
|6020311|R15-USB-2D        |                                        |1800|InterCom Electronics, Inc.         |      2 |31.01.2020|31.01.2020|    4,964.00 |
|6020311|1500-099          |                                        |1800|InterCom Electronics, Inc.         |      2 |31.01.2020|31.01.2020|        0.00 |
|6020311|2R15-USB-2D       |                                        |1800|InterCom Electronics, Inc.         |      2 |31.01.2020|31.01.2020|        0.00 |
|6020311|1400-003          |                                        |1800|InterCom Electronics, Inc.         |      2 |31.01.2020|31.01.2020|        0.00 |
|6020313|ICS-1620A-000     |                                        |2000|NETWORK ALLIES LLC                 |     10 |25.05.2020|          |   10,816.00 |
|6020313|ICS-1640A-002/005 |                                        |2000|NETWORK ALLIES LLC                 |     10 |25.05.2020|          |   10,270.00 |
|6020315|IMP2B-9RC         |                                        |2000|TEVET LLC                          |     12 |09.06.2020|          |    6,461.11 |
|6020315|IMP2B-9RF         |                                        |2000|TEVET LLC                          |     48 |09.06.2020|          |    6,461.11 |
|6020316|FMC126-CAAN       |FMC126-2-1-1-1                          |1700|Haley Technology Co                |      1 |27.12.2019|10.01.2020|    3,252.00 |
|6020316|BSP-VC707-W-S0022 |BSP-VC707-FMC126-ETH-W7-I-SIP           |1700|Haley Technology Co                |      1 |27.12.2019|10.01.2020|        0.00 |
|6020317|V7668A-132L00W09  |                                        |1100|LAM RESEARCH                       |      3 |24.03.2020|          |    2,550.00 |
|6020317|M107668R-132100W09|350-9310007668-132100W09                |1100|LAM RESEARCH                       |      3 |24.03.2020|          |        0.00 |
|6020318|V7668A-1310B0     |                                        |1100|LAM RESEARCH                       |      1 |31.12.2019|          |    2,830.00 |
|6020318|M107668R-131020   |350-9310007668-131020                   |1100|LAM RESEARCH                       |      1 |31.12.2019|          |        0.00 |
|6020319|PMC422/FP         |                                        |1100|ADVANCED INTEGRATION TECHNOLOGIES  |     10 |23.04.2020|          |      585.06 |
|6020321|022210-100        |                                        |1100|Collins Aerospace                  |     15 |18.09.2020|          |    3,599.00 |
|6020323|6359-000001       |6359-000001                             |1700|NAVAL RESEARCH LABORATORY          |     23 |28.09.2020|          |  180,959.82 |
|6020323|VP780-ASY-C0011   |                                        |1700|NAVAL RESEARCH LABORATORY          |      8 |28.09.2020|          |   24,964.65 |
|6020323|VP680-DLCNCC084   |                                        |1700|NAVAL RESEARCH LABORATORY          |      7 |28.09.2020|          |   11,364.50 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               74
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6020323|SBC346            |                                        |2000|NAVAL RESEARCH LABORATORY          |      5 |28.09.2020|          |    8,041.86 |
|6020323|C-ASY000905-001   |                                        |1700|NAVAL RESEARCH LABORATORY          |     27 |28.09.2020|          |  111,678.00 |
|6020323|6359-900002       |                                        |1700|NAVAL RESEARCH LABORATORY          |      1 |28.09.2020|          |  177,098.17 |
|6020323|NRE-SYS-1         |                                        |1700|NAVAL RESEARCH LABORATORY          |      2 |24.02.2020|          |   34,191.50 |
|6020323|NRE-SYS-2         |                                        |1700|NAVAL RESEARCH LABORATORY          |      2 |24.04.2020|          |   21,857.50 |
|6020323|SLIO-VPXC3-01M    |                                        |1700|NAVAL RESEARCH LABORATORY          |     12 |31.12.2020|          |      290.09 |
|6020323|HEALTHCHECK-PLM   |                                        |1700|NAVAL RESEARCH LABORATORY          |     12 |31.12.2020|          |    2,381.50 |
|6020323|CFGAPPRO-PLM      |                                        |1700|NAVAL RESEARCH LABORATORY          |     12 |31.12.2020|          |      625.00 |
|6020323|STORAGE-PLM       |                                        |1700|NAVAL RESEARCH LABORATORY          |     12 |31.12.2020|          |      704.16 |
|6020323|FREIGHT-1700      |FREIGHT-1700                            |1700|NAVAL RESEARCH LABORATORY          |      1 |31.12.2020|          |   50,050.00 |
